
지점,시작일,종료일,지점명,지점주소,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
413,2011-08-24,2023-10-26,광진,서울특별시 광진구 자양동,,37.5338,127.0857,28.63,,,,
413,2010-08-16,2011-08-24,광진,서울특별시 광진구 화양동,인천기상대(112),37.5416,127.0805,52.54,,,,
413,1994-12-08,2010-08-16,광진,서울특별시 광진구 화양동,서울기상관측소(108),37.5379,127.0791,52,,,,
414,2023-11-01,,성북,서울특별시 성북구 정릉동,,37.6113,126.9998,128.62,,,,
414,2022-10-15,2023-11-01,성북,서울특별시 성북구 정릉동,,37.6117,126.9994,128.62,,,,
414,2010-08-16,2022-10-15,성북,서울특별시 성북구 정릉동,,37.6117,126.9994,128.62,,,,
414,1994-12-09,2010-08-16,성북,서울특별시 성북구 정릉동,서울기상관측소(108),37.6105,126.9993,127,,,,
415,2024-10-15,,용산,서울특별시 용산구 이촌동,,37.5196,126.9763,31.73,,,,
415,2021-09-07,2024-10-15,용산,서울특별시 용산구 이촌동,,37.5204,126.9761,31.73,,,,
415,2010-08-16,2021-09-07,용산,서울특별시 용산구 이촌동,,37.5204,126.9761,31.73,,,,
415,1994-12-09,2010-08-16,용산,서울특별시 용산구 이촌동,서울기상관측소(108),37.5168,126.9775,29,,,,
416,2022-09-21,,은평,서울특별시 은평구 진관동,,37.6465,126.9427,55,,,,
416,2020-11-12,2022-09-21,은평,서울특별시 은평구 진관동,,37.6465,126.9426,57,,,,
416,2017-08-25,2020-11-12,은평,서울특별시 은평구 진관동,,37.6464,126.9434,57.92,,,,
416,2015-11-11,2017-08-25,은평,서울특별시 은평구 진관동,,37.6465,126.9433,65.4,,,,
416,2011-08-25,2015-11-11,은평,서울특별시 은평구 진관동,,37.6444,126.9453,70,,,,
416,2010-08-16,2011-08-25,은평,서울특별시 은평구 불광동,인천기상대(112),37.6106,126.9339,67.58,,,,
416,1994-12-19,2010-08-16,은평,서울특별시 은평구 불광동,서울기상관측소(108),37.6084,126.9357,67,,,,
417,2024-10-15,,금천,서울특별시 금천구 독산동,,37.4655,126.9002,45,,,,
417,2021-07-22,2024-10-15,금천,서울특별시 금천구 독산동,,37.4655,126.9002,45,,,,
417,2010-08-16,2021-07-22,금천,서울특별시 금천구 독산동,,37.4655,126.9002,45,,,,
417,1998-01-03,2010-08-16,금천,서울특별시 금천구 독산동,서울기상관측소(108),37.4575,126.9162,43,,,,
417,1998-01-03,1998-01-03,구로,서울특별시 서울특별시 서울특별시,서울기상관측소(108),37.480,126.880,22,,,,
418,2010-08-16,,한강,서울특별시 영등포구 여의도동,,37.5249,126.939,10.66,,,,
418,1994-12-10,2010-08-16,한강,서울특별시 영등포구 여의도동,서울기상관측소(108),37.5213,126.9394,11,,,,
419,2021-07-23,,중구,서울특별시 중구 예장동,,37.5524,126.9874,267.05,,,,
419,2010-08-16,2021-07-23,중구,서울특별시 중구 예장동,,37.5524,126.9874,267.05,,,,
419,1994-12-10,2010-08-16,중구,서울특별시 중구 회현동1가,서울기상관측소(108),37.5535,126.9864,267,,,,
420,2010-08-16,2010-10-18,북한산,서울특별시 종로구 구기동,인천기상대(112),37.616,126.957,455,,,,
420,1994-01-20,2010-08-16,북한산,서울특별시 종로구 구기동,서울기상관측소(108),37.6155,126.9565,455,,,,
421,2023-11-01,,성동,서울특별시 성동구 성수동1가,,37.5472,127.0389,34.73,,,,
421,2022-10-17,2023-11-01,성동,서울특별시 성동구 성수동1가,,37.5472,127.0389,34.73,,,,
421,2010-08-16,2022-10-17,성동,서울특별시 성동구 성수동1가,,37.5472,127.0389,34.73,,,,
421,2000-08-22,2010-08-16,성동,서울특별시 성동구 성수동1가,서울기상관측소(108),37.545,127.0406,25,,,,
422,2010-11-03,2018-12-04,북악산,서울특별시 종로구 평창동,,37.6034,126.9844,333.8,,,,
423,2023-10-25,,구로,서울특별시 구로구 온수동,,37.4933,126.8263,56.08,,,,
423,2010-08-16,2023-10-25,구로,서울특별시 구로구 궁동,,37.494,126.827,56.08,,,,
423,2001-12-28,2010-08-16,구로,서울특별시 구로구 궁동,서울기상관측소(108),37.4833,126.8333,62,,,,
424,2024-07-31,,강북,서울특별시 강북구 수유동,,37.638,127.0098,69.8,,,,
424,2023-11-01,2024-07-31,강북,서울특별시 강북구 수유동,,37.638,127.0098,69.8,,,,
424,2022-10-13,2023-11-01,강북,서울특별시 강북구 수유동,,37.638,127.0098,69.8,,,,
424,2010-08-16,2022-10-13,강북,서울특별시 강북구 수유동,,37.6397,127.0258,57.29,,,,
424,2001-12-28,2010-08-16,강북,서울특별시 강북구 수유동,서울기상관측소(108),37.6333,127.0017,56,,,,
425,2022-10-26,,남현,서울특별시 관악구 남현동,,37.4635,126.9815,113,,,,
425,2020-05-22,2022-10-26,남현,서울특별시 관악구 남현동,,37.4635,126.9815,113,,,,
425,2010-11-03,2020-05-22,남현,서울특별시 관악구 남현동,,37.4634,126.9855,87.86,,,,
426,2024-10-15,,백령(레),인천광역시 옹진군 연화리,백령도기상대(102),37.9661,124.6305,147.29,,,9.400,
426,2020-10-23,2024-10-15,백령(레),인천광역시 옹진군 연화리,백령도기상대(102),37.9661,124.6305,147.29,,,9.400,
426,2018-05-01,2020-10-23,백령(레),인천광역시 옹진군 연화리,백령도기상대(102),37.9661,124.6305,146,,,9.400,
427,2025-03-14,,양촌,경기도 김포시 누산리,,37.6688,126.6472,9,,,,
427,2020-10-23,2025-03-14,김포장기,경기도 김포시 장기동,,37.6428,126.6734,10.54,,,,
427,2019-11-22,2020-10-23,김포장기,경기도 김포시 장기동,수도권기상청(119),37.6428,126.6735,16,,,,
428,2020-10-23,,하남덕풍,경기도 하남시 덕풍동,,37.5512,127.2128,23.73,,,,
428,2019-12-12,2020-10-23,하남덕풍,경기도 하남시 덕풍동,수도권기상청(119),37.5512,127.2128,29,,,,
433,2021-05-04,,부천,,인천기상대(112),37.5006,126.7636,15.67,,,,
433,2003-08-13,2021-05-04,부천,,인천기상대(112),37.4976,126.7666,29,,,,
434,2003-08-13,,안양,경기도 안양시 동안구 안양시동안구,,37.3944,126.9569,77.92,,,,
437,2021-05-04,,광명,경기도 광명시 철산동,인천기상대(112),37.4787,126.8653,52.69,,,,
437,2010-08-16,2021-05-04,광명,경기도 광명시 철산동,인천기상대(112),37.4758,126.8665,68,,,,
437,2003-08-12,2010-08-16,광명,경기도 광명시 철산동,서울기상관측소(108),37.4758,126.8665,68,,,,
438,2021-05-04,,군포,경기도 군포시 금정동,,37.3615,126.9353,84.71,,,,
438,2003-08-12,2021-05-04,군포,경기도 군포시 금정동,,37.3587,126.9375,97,,,,
441,2021-01-14,,김포,경기도 김포시 풍곡리,인천기상대(112),37.6076,126.7624,28,,,,
441,2003-09-05,2019-12-13,김포,경기도 김포시 운양동,인천기상대(112),37.6468,126.7047,32,,,,
444,2021-05-04,,하남,경기도 하남시 신장동,이천지역기상서비스센터(203),37.5379,127.2137,27.68,,,,
444,2003-08-14,2021-05-04,하남,경기도 하남시 신장동,이천지역기상서비스센터(203),37.5359,127.2156,37,,,,
445,2021-05-04,,의왕,경기도 의왕시 고천동,,37.3445,126.9688,80.4,,,,
445,2003-08-12,2021-05-04,의왕,경기도 의왕시 고천동,,37.3417,126.9709,94,,,,
446,2021-05-04,,남촌,경기도 오산시 오산동,,37.1403,127.0637,17.48,,,,
446,2003-08-14,2021-05-04,남촌,경기도 오산시 오산동,,37.1374,127.0658,32,,,,
450,2021-05-04,,주교,경기도 고양시 덕양구 현천동,파주기상대(99),37.5983,126.849,45.34,,,,
450,2003-08-13,2021-05-04,주교,경기도 고양시 덕양구 주교동,파주기상대(99),37.6555,126.8334,50,,,,
493,2022-05-13,,송악,충청남도 아산시 역촌리,대전지방기상청(133),36.7362,127.0081,35,,,,
493,2021-10-15,2022-05-13,송악,충청남도 아산시 역촌리,대전지방기상청(133),36.7227,127.004,53.64,,,,
493,2020-10-23,2021-10-15,송악,충청남도 아산시 역촌리,대전지방기상청(133),36.7227,127.004,53.64,,,,
493,2018-11-05,2020-10-23,송악,충청남도 아산시 역촌리,대전지방기상청(133),36.7227,127.004,54,,,,
494,2023-11-25,,세종고운,세종특별자치시  고운동,대전지방기상청(133),36.5308,127.2403,106.02,,,,
494,2020-02-28,2023-11-25,세종고운,세종특별자치시  고운동,대전지방기상청(133),36.5315,127.2406,107.8,,,,
494,2016-10-17,2020-02-28,세종고운,세종특별자치시  고운동,대전지방기상청(133),36.5315,127.2406,107.8,,,,
495,2024-10-15,,공도,경기도 안성시 불당리,,36.9806,127.1625,13,,,,
495,2018-10-25,2024-10-15,공도,경기도 안성시 불당리,,36.9806,127.1625,13,,,,
495,2010-05-13,2018-10-16,하개정,경기도 안성시 개정리,,36.9613,127.1887,25.35,,,,
495,2005-11-15,2010-05-13,하개정,경기도 안성시 개정리,수도권기상청(119),36.9617,127.1834,24,,,,
496,2023-11-01,,세종금남,세종특별자치시  용포리,대전지방기상청(133),36.4585,127.2688,27.23,,,,
496,2012-09-01,2023-11-01,세종금남,세종특별자치시  용포리,대전지방기상청(133),36.4585,127.2688,27.23,,,,
496,2012-07-02,2012-09-01,금남,세종특별자치시  용포리,대전지방기상청(133),36.4585,127.2688,30.3,,,,
496,2011-12-29,2012-07-02,금남,세종특별자치시  용포리,대전지방기상청(133),36.4585,127.2688,30.3,,,,
496,2005-10-11,2011-12-29,금남,세종특별자치시  용포리,대전지방기상청(133),36.4638,127.2804,43.4,,,,
497,2021-10-15,,삽당령,강원특별자치도 강릉시 왕산면 송현리,강릉(구 105),37.5752,128.8515,660.4,,,,
497,2020-09-23,2021-10-15,삽당령,강원도 강릉시 송현리,강릉(구 105),37.5752,128.8515,660.4,,,,
497,2017-01-13,2020-09-23,삽당령,강원도 강릉시 송현리,강릉(구 105),37.5752,128.8515,660.4,,,,
497,2002-12-20,2017-01-13,삽당령,강원도 강릉시 송현리,강릉(구 105),37.5752,128.8515,658.15,,,,
498,2023-11-15,,구룡령,강원특별자치도 홍천군 내면 명개리,강릉(구 105),37.8793,128.5145,1018.68,,,,
498,2017-01-13,2023-11-15,구룡령,강원특별자치도 홍천군 내면 명개리,강릉(구 105),37.8793,128.5145,1018.68,,,,
498,2002-12-21,2017-01-13,구룡령,강원도 홍천군 명개리,강릉(구 105),37.8793,128.5145,1015.08,,,,
499,2020-10-15,,중면,경기도 연천군 삼곶리,,38.1361,127.0235,53.7,,,,
499,2015-07-13,2020-10-15,중면,경기도 연천군 삼곶리,,38.1361,127.0235,53.7,,,,
499,2010-10-05,2015-07-13,중면,경기도 연천군 삼곶리,동두천지역기상서비스센터(98),38.1359,127.0191,54.66,,,,
499,2001-01-05,2010-10-05,중면,경기도 연천군 횡산리,파주기상대(99),38.1331,127.0213,53.83,,,,
500,2020-10-23,,양도,인천광역시 강화군 도장리,인천기상대(112),37.6657,126.4702,48,,,,
500,2019-04-09,2020-10-23,양도,인천광역시 강화군 도장리,인천기상대(112),37.6657,126.4702,48,,,,
500,2010-12-03,2019-04-09,양도,인천광역시 강화군 도장리,인천기상대(112),37.6317,126.4201,29,,,,
500,1994-12-15,2010-12-03,화도,인천광역시 강화군 상방리,인천기상대(112),37.6287,126.4116,20,,,,
501,2019-04-10,,대연평,인천광역시 옹진군 연평리,인천기상대(112),37.6589,125.6982,7.63,,,,
501,2017-04-19,2019-04-10,대연평,인천광역시 옹진군 연평리,인천기상대(112),37.6589,125.6982,7.63,,,,
501,1991-03-08,2016-10-05,대연평,인천광역시 옹진군 연평리,인천기상대(112),37.6644,125.7023,13,,,,
502,2021-07-16,,교동,인천광역시 강화군 고구리,인천기상대(112),37.7894,126.2916,13.94,,,,
502,2019-04-09,2021-07-16,교동,인천광역시 강화군 고구리,인천기상대(112),37.7894,126.2916,13.94,,,,
502,2016-11-30,2019-04-09,교동,인천광역시 강화군 고구리,인천기상대(112),37.7894,126.2916,13.94,,,,
502,1991-03-22,2016-11-30,교동,인천광역시 강화군 대룡리,인천기상대(112),37.7844,126.2829,41.91,,,,
503,2023-10-27,,도라산,경기도 파주시 도라산리,,37.908,126.7119,18.29,,,,
503,2015-07-13,2023-10-27,도라산,경기도 파주시 도라산리,,37.908,126.7119,18.29,,,,
503,2010-12-14,2015-07-13,도라산,경기도 파주시 도라산리,파주기상대(99),37.912,126.7116,17.3,,,,
503,2002-01-05,2010-12-14,도라산,경기도 파주시 도라산리,파주기상대(99),37.8833,126.6833,167,,,,
503,2001-09-07,2002-01-05,도라산,경기도 파주시 도라산리,동두천지역기상서비스센터(98),37.8833,126.6833,10,,,,
503,1998-04-14,2001-09-07,임진각,경기도 경기도 경기도,동두천지역기상서비스센터(98),37.8856,126.7394,10,,,,
503,1991-11-24,1998-04-14,임진각,경기도 경기도 경기도,서울기상관측소(108),37.8856,126.7394,10,,,,
504,2021-09-10,,포천,경기도 포천시 자작동,,37.8704,127.1807,105.14,,,,
504,2015-07-13,2021-09-10,포천,경기도 포천시 자작동,,37.8704,127.1807,105.14,,,,
504,2013-11-21,2015-07-13,포천,경기도 포천시 자작동,동두천지역기상서비스센터(98),37.8704,127.1808,103,,,,
504,2010-10-21,2013-11-21,포천,경기도 포천시 자작동,동두천지역기상서비스센터(98),37.8657,127.1764,102.05,,,,
504,1998-03-24,2010-10-21,포천,경기도 포천시 신읍동,동두천지역기상서비스센터(98),37.8915,127.202,100,,,,
504,1992-12-13,1998-03-24,포천,경기도 포천시 신읍동,철원기상대(95),37.8946,127.1996,105,,,,
505,2020-04-21,,가평조종,경기도 가평군 북면,,37.8244,127.3454,170.45,,,,
505,2019-11-27,2020-04-21,가평조종,경기도 가평군 북면,,37.8244,127.3454,170.45,,,,
505,2017-01-01,2019-11-27,가평조종,경기도 가평군 북면,,37.8244,127.3454,170.45,,,,
505,2007-08-22,2017-01-01,하면,경기도 가평군 북면,,37.8244,127.3454,168.53,,,,
505,1990-04-10,2007-08-22,현리,경기도 가평군 북면,춘천기상대(101),37.820,127.350,152,,,,
506,2021-07-15,,파주금촌,경기도 파주시 금촌동,,37.7482,126.7769,12.88,,,,
506,2020-12-24,2021-07-15,파주금촌,경기도 파주시 아동동,,37.7482,126.7769,12.88,,,,
506,2017-08-25,2020-12-24,금촌,경기도 파주시 금촌동,,37.7482,126.7769,12.88,,,,
506,2015-07-13,2017-08-25,금촌,경기도 파주시 금촌동,,37.7483,126.777,19,,,,
506,2014-11-27,2015-07-13,금촌,경기도 파주시 금촌동,파주기상대(99),37.7483,126.777,19,,,,
506,2010-12-06,2014-11-27,금촌,경기도 파주시 아동동,파주기상대(99),37.7657,126.7841,56,,,,
506,2002-01-04,2010-12-06,금촌,경기도 파주시 금촌동,파주기상대(99),37.7584,126.779,34,,,,
506,1998-05-26,2002-01-04,금촌,경기도 파주시 금촌동,동두천지역기상서비스센터(98),37.7584,126.779,34,,,,
506,1994-12-15,1998-05-26,금촌,경기도 파주시 금촌동,서울기상관측소(108),37.7584,126.779,34,,,,
507,2021-10-15,,창수,경기도 포천시 고소성리,,38.0248,127.1436,76.06,,,,
507,2015-07-13,2021-10-15,창수,경기도 포천시 고소성리,,38.0248,127.1436,76.06,,,,
507,2011-06-29,2015-07-13,창수,경기도 포천시 고소성리,동두천지역기상서비스센터(98),38.025,127.1433,80,,,,
507,1998-03-24,2011-06-28,창수,경기도 포천시 주원리,동두천지역기상서비스센터(98),37.9917,127.1891,84.44,,,,
507,1992-12-13,1998-03-24,창수,경기도 포천시 주원리,철원기상대(95),37.9788,127.2009,84,,,,
508,2011-08-31,,왕산,인천광역시 중구 을왕동,인천기상대(112),37.4665,126.3609,140.91,,,,
508,2003-01-07,2011-08-30,왕산,인천광역시 중구 운서동,인천기상대(112),37.465,126.3634,132.11,,,,
508,1990-03-16,2000-01-14,종로,서울특별시 서울특별시 서울특별시,서울기상관측소(108),37.570,126.970,87,,,,
509,2023-11-01,,관악,서울특별시 관악구 신림동,,37.4528,126.9502,141.64,,,,
509,2022-10-12,2023-11-01,관악,서울특별시 관악구 신림동,,37.4528,126.9502,141.64,,,,
509,2010-08-16,2022-10-12,관악,서울특별시 관악구 신림동,,37.4528,126.9502,141.64,,,,
509,2004-09-04,2010-08-16,관악,서울특별시 관악구 신림동,서울기상관측소(108),37.450,126.9523,144.37,,,,
509,1992-09-14,2004-09-04,관악,서울특별시 관악구 신림동,서울기상관측소(108),37.4562,126.9507,92.36,,,,
510,2024-10-15,,영등포,서울특별시 영등포구 당산동,,37.5271,126.9071,25.38,,,,
510,2021-08-26,2024-10-15,영등포,서울특별시 영등포구 당산동,,37.5271,126.9071,25.38,,,,
510,2010-08-16,2021-08-26,영등포,서울특별시 영등포구 당산동,,37.5271,126.9071,25.38,,,,
510,1989-06-27,2010-08-16,영등포,서울특별시 영등포구 당산동,서울기상관측소(108),37.5262,126.908,25,,,,
511,2022-05-27,,경서동,인천광역시 서구 경서동,인천기상대(112),37.5675,126.6351,7.13,,,,
511,2021-10-15,2022-05-27,공촌동,인천광역시 서구 공촌동,인천기상대(112),37.555,126.6905,47.04,,,,
511,2010-09-01,2021-10-15,공촌동,인천광역시 서구 공촌동,인천기상대(112),37.555,126.6905,47.04,,,,
511,2000-03-31,2010-09-01,부평,인천광역시 부평구 부평구,인천기상대(112),37.550,126.6833,49,,,,
511,1994-12-19,2000-03-31,부평,인천광역시 부평구 부평구,인천기상대(112),37.480,126.710,18,,,,
512,2021-10-15,,인천연수,인천광역시 연수구 동춘동,인천기상대(112),37.3968,126.6621,8.13,,,,
512,2017-08-22,2021-10-15,인천연수,인천광역시 연수구 동춘동,인천기상대(112),37.3968,126.6621,8.13,,,,
512,2000-03-29,2017-08-22,남동공단,인천광역시 연수구 동춘동,인천기상대(112),37.3968,126.6621,9.06,,,,
512,1994-12-22,2000-03-29,남동공단,인천광역시 연수구 동춘동,인천기상대(112),37.410,126.710,22,,,,
513,2022-09-28,,덕적지도,인천광역시 옹진군 백아리,인천기상대(112),37.0655,126.0143,29.53,,,,
513,2020-09-25,2022-09-01,덕적도,인천광역시 옹진군 진리,인천기상대(112),37.2272,126.145,20.02,,,,
513,2019-04-10,2020-09-25,덕적도,인천광역시 옹진군 진리,인천기상대(112),37.2272,126.145,20.02,,,,
513,2014-11-17,2019-04-10,덕적도,인천광역시 옹진군 진리,인천기상대(112),37.2272,126.145,20.02,,,,
513,1997-07-25,2014-11-17,덕적도,인천광역시 옹진군 진리,인천기상대(112),37.2331,126.1468,17.6,,,,
513,1991-03-14,1997-07-25,덕적도,인천광역시 옹진군 진리,인천기상대(112),37.2207,126.1445,26,,,,
514,2022-10-01,,대부도,경기도 안산시 단원구 대부남동,인천기상대(112),37.2377,126.5787,10,,,,
